,CreateDate,url,NewsTitle,NewsNotes
333,2018-08-02T14:20:15,/news/100005536.html,教育部推珠峰计划：到2020年支撑一批学科进世界一流,《计划》提出，到2020年，高等学校基础研究整体水平显著提升，支撑一批学科进入世界一流行列，若干学科进入世界一流前列。
334,2018-08-02T04:02:19,/news/100005527.html,从浏览器到内容平台，周亚辉要打造非洲版“今日头条”？,曾经声称对“今日头条”看走眼的周亚辉，这次又是否能自己打造一个？
335,2018-08-02T13:54:22,/news/100005526.html,中国食品安全管理的未来方向,中国农业生产和食品行业正在飞速发展，食品安全管理的未来方向又在哪里呢？
336,2018-08-02T12:44:51,/news/100005509.html,燃油“负分”归零期限临近，末位车企如何应考,一些车企如果在今年完不成燃油消耗积分的清零和冲抵，明年的产能和新品投放可能会因此而受到限制。
337,2018-08-02T13:40:10,/news/100005502.html,创业板失守1500点，两市仅百余只个股飘红,上证综指跌逾3%，深成指跌逾4%，2014年11月25日以来新低。两市仅百余只个股飘红，超过1300只个股跌幅超过5%。
338,2018-08-02T13:24:20,/news/100005501.html,德国拟对跨境电商加强税收监管,德国政府通过一项法律草案，拟对亚马逊和亿贝等跨境电商平台加强税收监管。德国政府表示，政府每年因电商偷税漏税损失数亿欧元税收。
339,2018-08-02T13:14:57,/news/100005499.html,食品巨头： 发展食品文化是保证食品安全的核心,世界食品巨头都是如何来保障其产生的食品安全性的？让我们来了解一下。
340,2018-08-02T13:21:17,/news/100005498.html,美参议员提议改革涉国家安全关税决策程序,美国国会共和、民主两党数名参议员联合提出一项议案，将改革美国总统以国家安全为由对进口产品征收关税的决策程序，赋予美国国防部和国会更大决策权。
341,2018-08-02T13:18:49,/news/100005496.html,上半年游戏产业报告：销售收入1050亿元，用户达5.3亿人,上半年中国游戏市场实际销售收入达到1050.0亿元，同比增长5.2%。游戏用户规模达5.3亿人，同比增长4.0%。
342,2018-08-02T11:47:54,/news/100005468.html,游戏产业这半年：收入增幅创新低 用户规模趋于饱和,收入用户持续低增长，手游、端游、页游，情况都不乐观，出海成为增收新赛道。
343,2018-08-02T10:58:57,/news/100005464.html,完善农化领域布局 ，巴斯夫完成对拜耳业务及资产收购,该交易与巴斯夫现有的作物保护、生物技术以及数字化农业业务形成战略互补，标志着巴斯夫进入种子、非选择性除草剂，杀线虫剂种子处理领域。
344,2018-08-02T11:19:57,/news/100005459.html, 京津冀区域能耗持续下降，共享发展指数快速上升,共享发展指数最高且上升态势最为明显，创新发展指数呈稳定提升趋势，绿色发展指数后期上升幅度较大
345,2018-08-02T09:26:25,/news/100005449.html,国地税深度融合开启：定职责、内设机构和人员编制,国地税合并进入深水区，年底前确定80多万税务人员的职级，并重新设计内设机构。
346,2018-08-02T09:31:54,/news/100005445.html,美联储措辞转鹰，美债再破3%，快加息慢缩表延续,美联储宣布8月按兵不动，但措辞中显然透露出对于经济强劲的评估，9月加息概率逼近100%，12月料再加息一次。在当前“里根模式”的经济刺激下，美国经济仍在持续扩张。
347,2018-08-02T11:34:19,/news/100005443.html,军工股大跌，两市股指集体跌逾2%,今日早盘沪深两市股指纷纷低开，沪指2800点整数关口及深成指9000点整数关口均告失守，两市行业板块大面积飘绿，逾3000只个股下跌。
348,2018-08-02T11:27:52,/news/100005433.html,社会消费品零售总额增速回落，发改委：受政策和季节性因素影响,今年五六月份我国社会消费品零售总额增速有所回落，国家发表示，汽车进口关税下调政策效应将逐步释放，季节性影响将逐步消除，社会消费品零售总额增速应当会出现一定程度的回升。
349,2018-08-02T10:01:03,/news/100005407.html,特斯拉二季度亏损7.4亿再创新高，将贷款建中国工厂,市场已经把焦点从特斯拉是否实现量产转向了它的盈利前景。
350,2018-08-02T10:13:23,/news/100005406.html,小鹏汽车B+轮融资40亿元，造车新势力为开战备足粮草,造车新势力与传统车企在车市里将进入前所未有的残酷竞争。
351,2018-08-02T10:28:40,/news/100005404.html,发改委：上半年最终消费对经济增长的贡献率为78.5%,上半年全国网上零售额4.1万亿，增长30.1%。其中，实物商品零售额3.1万亿元，增长29.8%，增速比社会消费品零售总额高了20.4个百分点，占社会消费品零售总额的比重提高到17.4%。
352,2018-08-02T10:25:12,/news/100005402.html,阿里巴巴与星巴克达成新零售全面合作 涉及饿了么等多个业务线,星巴克与阿里巴巴宣布达成新零售全面合作，合作内容涉及阿里巴巴旗下饿了么、盒马、淘宝、支付宝、天猫、口碑等多个业务线。
353,2018-08-02T09:46:32,/news/100005376.html,第二家，天弘基金对ST长生按0元估值,天弘基金公告称， 对“ ST长生 ”按照0.00元进行估值。昨日，中信保诚基金也发布了类似的公告。
354,2018-08-02T08:47:55,/news/100005337.html,中消协：“法国队夺冠 华帝退全款”整体落实基本完成,截至2018年7月31日24:00，合计完成退款14443单，完成退款金额6335.9万元，占线上线下购买“夺冠套餐”总数的86.43%。
355,2018-08-02T08:45:52,/news/100005336.html,四川打造特色优势现代产业体系，利好龙头企业,"四川将着力打造有四川特色优势的“5+1”现代产业体系，预计在政策扶持之下，当地龙头企业未来发展前景可期
"
356,2018-08-02T08:43:00,/news/100005333.html,陕西加快新能源汽车替换，高镍三元增长添动力,"在新的补贴退坡和现有的需求升级倒逼下，新能源汽车下半年将出现结构性放量，动力电池需求进一步向高镍三元倾斜
"
357,2018-08-02T08:41:36,/news/100005332.html,分散染料价格再次上调，关注行业龙头投资机会,"在下游印染厂库存较低的背景下，染料价格仍有上涨动力，推荐关注产业链一体化优势显著的行业龙头
"
358,2018-08-02T08:03:13,/news/100005311.html,人民日报：A股市场风险总体可控 长期发展前景值得期待,今年以来，我国资本市场坚持服务实体经济的根本发展方向，改革开放不断深化，全面从严监管坚持不懈，市场运行呈现出一些新亮点、新特征。
359,2018-08-02T04:20:30,/news/100005310.html,突发！资金链断裂，逾百家邻家便利店停业,邻里家（北京）商贸有限公司向供应商发出告知函称，公司于8月1日起停止总部各项业务，并陆续停止门店营业。目前该公司账户内已无可支配资金。
360,2018-08-02T07:24:10,/news/100005306.html,市场上行压力骤增，沪指或将继续下探,分析人士指出，权重股再度开启杀跌模式，对于后市股指运行的压力骤增，建议投资者保持一份警惕，多看少动，等待局势的进一步明朗。预计沪指短线继续下探，寻求支撑的可能性较大，创业板市场短线不排除考验前期低点1500点支撑的可能性。
361,2018-08-02T02:33:30,/news/100005295.html,美联储按兵不动，九月加息几乎“板上钉钉”,北京时间周四凌晨，美联储公布8月利率决议，维持联邦基金利率不变。根据决议声明，美联储9月加息几乎“板上钉钉”。
362,2018-08-02T00:40:35,/news/100005288.html,人民币双向浮动弹性增强，市场汇率预期基本稳定,"这一轮人民币贬值充分消化了中国宏观经济、外部贸易摩擦及方方面面可能面对的压力,市场预期已经充分反映在人民币贬值的价格波动中。"
363,2018-08-01T23:35:38,/news/100005863.html,多地推进行政区划调整 两年超10个县改市获批,专家表示，这两种路径都是为了加快城市化而做的不同选择，不仅有利于当地区域经济社会的发展，更有利于城乡一体化的发展。
364,2018-08-01T21:40:50,/news/100005843.html,独家|证监会报告直指4类不尽责独董，长期“不独不懂”问题出在何处？,连著名法学教授都做不好独董，是人的问题，还是制度的问题？
365,2018-08-01T18:54:51,/news/100005623.html,P2P面临大洗牌，你需要知道这10件事！,P2P行业面临着来自流动性、信用、道德三方面的叠加风险，对近期投资人、从业者关心的问题，多位行业学者、专家进行了详细解读。
366,2018-08-01T18:03:33,/news/100005448.html,德政府叫停两起中资并购案，中方呼吁德国要客观看待中国投资,德国中国商会干事长段炜对第一财经记者表示，这两起并购案被德国政府出手阻扰，显示了德国对中资的不信任态度，这点令人失望。
367,2018-08-01T23:00:01,/news/100005280.html,大众集团上半年利润98亿欧元，同比涨9.8%,2018年上半年，大众集团扣除特殊项目前的营业利润同比增长9.8%，达到98亿欧元。
368,2018-08-01T20:49:28,/news/100005279.html,美232/301调查听证亲历：特朗普贸易思维已跟不上时代,美国政府最重点关注的是：加征关税之后有没有替代？究其原因，是美国消费者恐怕没有什么腾挪空间。
369,2018-08-01T18:54:56,/news/100005273.html,“稳金融”部署到位，货币政策加强预调微调,“金融去杠杆边际上不应再紧了。要破解融资难的局面，还要加强对小微企业和民营经济的支持力度。”盛松成表示。
370,2018-08-01T22:38:51,/news/100005272.html,社论：去杠杆需要“稳金融”配合,只有将债务率控制住，经济增长模式才可持续，重大风险才能逐步化解。
371,2018-08-01T13:08:29,/news/100005267.html,基金业黑天鹅事件的反思,本次黑天鹅事件，说明了公募基金行业仍有诸多不当之处。实际上，过去多年间，行业中接连发生了多起基金踩雷事件。踩中的不光是股票地雷，也有债券违约地雷
372,2018-08-01T17:02:27,/news/100005266.html,“黑天鹅”不断 公募基金伤痕累累,近一两年来，二级市场投资“雷声”不断，从股票到债券，“黑天鹅”比比皆是。纵是市场中的专业投资者，公募基金“踩雷”也未能幸免。
373,2018-08-01T21:49:38,/news/100005262.html,减税降费要从“挤牙膏”到“一揽子方案”,下半场的减税降费应以攻克这些制度性梗阻为目标，致力于建设简明、公正、中性、法治的税收制度，大幅度整并政府收入体系。
